branch_id,thread_id,publication_year,branch_status,branch_type,split,text,topic_labels,sentiment,severity,pain_keywords,feature_keywords,gain_keywords,insight_summary,user_expectations
8086172302,1723880927,2006,Solved,question,test,"Hello, I have a temperature sensor connected to an analog module of a [product_name]. The sensor operates from -10 to 70°C and outputs a 4-20mA signal. When I go online in the [product_name], the analog input shows a value range of 0 to 1000. This value is passed to a PI-block. I also want to display the temperature value on the [product_name]. Although I can read a value, it doesn't match the actual temperature—the displayed value is the PI-block input, adjusted by gain and offset. Could someone advise on the correct gain, offset, or range settings to obtain the true temperature, or suggest how to determine these parameters?

Hello, Try reviewing the attached file for guidance. Best regards, [user_name]

Hello, Would it work if you first specify the sensor (4-20mA) in the PI controller, then set the min/max range (for example, -100 to +700)? Assign 1 decimal place for the displayed value. Please test this setup. Best regards, [user_name]

Thank you, [user_name], That solution works well.",User Guidance,,4,incorrect value || scaling confusion,analog input scaling || PI-block configuration || gain and offset settings,accurate scaling || temperature display || easy configuration,"Users are focusing on configuring analog input scaling for a temperature sensor connected to an expansion module. The main concern is correctly converting the module's raw analog value (0-1000) into an accurate temperature display, considering the sensor's current output and corresponding temperature range. Discussions include adjusting gain, offset, or directly defining input ranges within the PI-block for reliable temperature readings.","Users expect a straightforward method to display accurate temperature readings on the device by adjusting software settings for gain, offset, or measurement range."
8086527181,1723880927,2011,Unsolved,question,train,"Why does the Update Center suggest installing an older version instead of upgrading to the latest version?

It seems something might be incorrect in your approach. In [product_name] V6, you can use the HELP menu and update online. This should allow you to get [product_name] V7.0.30.

I followed the update procedure, but when using the Italian language option, it still installs an older V6 version.

I believe there is a distinction between the UPGRADE and UPDATE options.

Currently, the update or upgrade isn't working properly, possibly due to heavy server traffic. I have one system on V7, but another system shows no sign of the update or upgrade. Patience may be necessary. If you do get the V7 release, it's a positive development, as the new software looks promising.

To update to [product_name] V7, you need to have V6.1 first. If you are still on V6.0, update to V6.1 before proceeding. Note the difference: Update uses an x.luf file and will only refresh [product_name] and online help, available via the Help/Update Center. Upgrade refers to the full [product_name] Upgrade DVD, which installs everything including manuals and CAD drawings. Hope this explanation is useful.

Does this update currently support only 32-bit Windows 7? I tried updating through the help menu; the file downloads fine, but after clicking next, I receive a Java IO exception indicating access denied.

Try running version 6 in Windows XP compatibility mode on your Windows 7 computer. I did this, and the update worked successfully even on my 64-bit Windows 7 system.

I've managed to run V6.12 smoothly on Windows 7 64-bit, despite it not being officially supported. When I opened V6.12 in compatibility mode and performed the update, it installed correctly and later worked well in standard Win 7 64-bit mode too.

Visit [url] for more information.

If I have installed [product_name] V6 on my Windows 7 PC and want to upgrade to V7, will the software continue to run normally?

Please refer to the following link for assistance: [url] I believe this resource will help.",Documentation Clarity || Product Compatibility || User Guidance,,4,incorrect update version || update process confusion || OS compatibility issues || installation errors,Update Center || HELP menu || language support || compatibility mode || upgrade vs update || installation process,seamless update || correct version installation || multi-language support || OS compatibility,"Users experience confusion with the update and upgrade process for [product_name], particularly about which version is being installed and issues with language-specific releases. Technical problems such as Java exceptions and compatibility with 64-bit Windows systems also arise. A lack of clear communication about the difference between updating and upgrading adds to users’ frustration.","Users expect a clear and direct update process to the latest software version, with standardized instructions regardless of language or operating system. They anticipate both compatibility and comprehensive guidance throughout the update."
8086684009,3055273936,2013,Solved,question,test,"Hello all, I think I need some help with this issue. I have a pressure switch with two digital outputs. The circuit for the pressure switch is attached. I would like the digital outputs from the pressure switch to activate an output via [product_name]. So, should each digital output from the pressure switch be connected to an input of the [product_name]? In the diagram, is the 'load' actually the input of [product_name]? Which output type should be used, NPN or PNP? I'm leaning towards NPN. Experts, please assist. Thanks.

Use PNP type, then you can directly connect the switch output to the input of [product_name]. Make sure the [product_name] is powered by the same voltage as the pressure switch. If everything is 24VDC, your [product_name] should be the 24VDC version. Does your pressure switch also have a 4-20 mA output? Consider getting an [product_name] analog extension module, so you can connect that signal to your system and use it for displaying pressure, alarms (high/low), and other functions.

Thank you, I'm glad I asked. I'll purchase the PNP version. You're correct, my [product_name] supports 12/24V. I'll connect the pressure switch to the same power supply. I've already bought two digital expansion modules—planning to use the digital outputs from the pressure switch to trigger events in [product_name].

Yes, you can extend its functionality further. Use one of the inputs of [product_name] as an analog input, for example I7. You can connect it directly but you'll need a 500 Ohm resistor. Connect the analog output of the sensor to I7 or I8, and place the 500 Ohm resistor between the analog input (I7) and negative of the power supply. Then, the sensor's 4-20 mA output becomes an analog value in [product_name] (2-10 Volt). You can use that signal for both display and switching purposes.

This is helpful! I’m more curious now about analog inputs, though as a non-expert it’s a bit tough to grasp. I’m wondering what else I could use this output for—it seems important. I’ll share more updates once I start working with [product_name]—just waiting for the USB cable to arrive.

This is helpful! I’m more curious now about analog inputs, though as a non-expert it’s a bit tough to grasp. I’m wondering what else I could use this output for—it seems important. I’ll share more updates once I start working with [product_name]—still waiting for the USB cable. Thanks.

Check the attachment for a simple program example: Start and Stop Pump, High Pressure Alarm, Low Pressure Alarm, Text indication. There's much more you can do with [product_name]; this is just the beginning.",Documentation Clarity || User Guidance,,5,wiring confusion || analog input complexity || waiting for accessories,PNP input wiring || digital output triggering || analog input usage,correct wiring || event triggering || advanced automation || learning analog features,"Forum members are discussing how to connect a pressure switch's digital and analog outputs into a [product_name] automation system. There’s some uncertainty about wiring types (NPN vs. PNP) and increasing interest in taking advantage of analog input features for expanded automation functions. Users are looking for clear advice on choosing wiring types and integrating both digital and analog signals, revealing an eagerness to fully utilize the capabilities of [product_name]. Some users experience a learning curve, especially regarding analog signal integration.","The main expectation is to receive clear advice on the appropriate wiring type (NPN or PNP) for dependable operation. Users want practical guidance to use the pressure switch’s digital and analog outputs effectively with [product_name], and are interested in learning about additional automation features once basic integration is established."
8087116099,1723880927,2020,Solved,question,train,"Hello everyone. I searched through the [product_name] software but couldn’t find a timer that starts on a falling edge and activates an output. Is there a way to achieve this? Any advice is appreciated.

If the trigger event for the timer happens, you can initiate a switch-off delay using a rising edge. Once the delay ends, use a latching relay activated by a falling edge to control the output. The latching relay will then switch the output. You didn’t specify when or how the output should turn off. A suggested solution has been attached.

Thanks for your response. In my process, I need the timer to begin only after the input drops to zero (the falling edge). From there, it should count for 2 seconds, enable a digital output, and ideally auto reset, preferably using a single button or input. Is this setup possible?

You can use a retentive on-delay. See the attachment for details.

Perfect. This is exactly what I needed. Thanks so much for everyone's help.",User Guidance,,4,difficulty finding feature || failing to locate falling edge timer || lack of clear documentation or examples,timer configuration || falling edge detection || auto reset || digital output activation,ease of configuration || automation of timer actions || edge-triggered outputs,"The user struggled to locate a timer function in the [product_name] configuration software that can be triggered by a falling edge. The lack of an obvious solution created uncertainty about whether such a function was supported. With input from other community members, the user discovered that a retentive on-delay can be used, demonstrating that flexible timer setups are possible even though they may not be immediately apparent.","The user is looking for a simple and easily available function or timer block that operates on a falling edge, and can also automate subsequent actions—ideally integrated into a straightforward and intuitive workflow within the software."
8087762657,3055273936,2020,Solved,question,train,"Hello everyone, is it possible to connect two [product_name] units to a single [product_name] interface? Thanks.

No, that's not possible. Only one [product_name] base module can be connected to a [product_name] interface.

No, you can't.

You can transfer data from one [product_name] to another and connect the other [product_name] to the communication module. I currently use four [product_name] units with my interface by connecting one module directly, then transferring data among the others via this module.

Thanks everyone.",Integration Limitations || Product Compatibility || Scalability Limitations,,5,connection limitation || lack of multi-module support,multi-base module connection || data transfer || KNX communication interface,multi-module connectivity || centralized communication || system integration,"The discussion clarified that only a single [product_name] base module can be directly connected to one [product_name] communication interface, establishing a hardware limitation that impacts scalability and integration for users seeking multi-device connections.","The user hopes to connect two [product_name] base modules to a single [product_name] communication interface at the same time, aiming for a more streamlined setup and easier communication between devices."
8088031498,1723880927,2020,Unsolved,question,train,"I tested this setup and it works during simulation, but fails when I physically connect start/stop pushbuttons to inputs 1 and 2. Can someone help explain why this happens?

Simulation results may not always match real hardware operation for [product_name]. Try this solution; it works both in simulation and on actual hardware.",Performance Predictability || Usability Improvement Suggestions,,3,simulation mismatch || real hardware failure || usability confusion,simulation accuracy || physical input handling || start/stop logic,reliable operation || seamless simulation to real transfer || consistent behavior,"Users notice a mismatch between simulation results and actual device behavior when using pushbuttons as inputs on [product_name]. While simulations indicate proper function, real-world implementation does not, causing confusion and highlighting a gap between simulation and reality for this product.","Users anticipate that functionality proven in simulation will work the same way after deploying to physical hardware, enabling a smooth transition from design to real-world application."
8088143319,1723880927,2021,Solved,question,train,"Hello, I have a simple chilled water system. I need to open a solenoid valve when the temperature rises +2 above the setpoint, and close when it drops -2 below the setpoint. My main question is how to allow the operator to input or adjust the setpoint directly on the operator panel.

Welcome to the forum. I have attached a potential solution for your setup.

Thanks a lot, that's very helpful. Is it possible to add password protection to activate the setpoint page on the operator panel, aside from using a combination with the ""F"" key?

Here is a recommendation which I included in the example program. The password uses a 6-digit number, applied as the ON value for counter B014. The OFF value should be the password plus one. For instance: ON value = 618724 (password), OFF value = 618725. This setup allows password values from 000001 to 999998.

Thank you very much, this helped me complete my project. Wishing you a great day!",Feature Requests || Security Concerns,,4,lack of direct setpoint entry || no password protection,setpoint entry || password-enabled access || operator interface,setpoint configuration || operator input || access security,"The user needs to allow operators to adjust the comparator setpoint using an operator panel and is seeking password protection for this feature. Responses provided guidance on both enabling setpoint input and securing the configuration with a password, demonstrating that operator interaction and protection measures can be customized for such devices.","The user expects a straightforward method for operators to change setpoints on the operator panel and requests an additional security feature, such as password protection, for controlling access to this function."
8088601714,4479534060,2023,Unsolved,question,train,"Hello, I have a question. I performed a reset on the [product_name] and now I can't access its configuration page at IP 192.168.0.3. I tested connectivity with a ping using CMD, and the device responds. Did you manage to fix this issue? I appreciate any advice.

Hi, It seems likely that there's an IP address conflict. Try connecting only the [product_name] to your PC and update the settings as before. If you have a backup of the device configuration, you can also restore it to the [product_name]. Hope this helps.",File Accessibility Barriers || Network Configuration Challenges,,4,config page inaccessible || reset process confusion || troubleshooting effort,reset || web configuration interface || IP address management,configuration access || quick recovery || network management,"Forum users encountered problems accessing the configuration page of the [product_name] after performing a device reset, even though the device responds to network pings. Main suggestions are to check for possible IP address conflicts and to restore previous configuration files, which reflects the importance of network setup and maintaining backups.","Users anticipate being able to access the configuration page at the default IP address promptly after a reset, expecting an easy recovery process without needing further troubleshooting steps."
8090588715,1723880927,2020,Solved,question,test,"In LSC, you can set the sensor type for analog functions, such as 0-10V, 0-20mA, 4-20mA, PT100/PT100, or choose 'No sensor'. What situations require using the 'No sensor' option?

Selecting 'No sensor' means no scaling is applied. The analog-to-digital converter on the input will convert any analog signal to a value between 0-1000 units. The selection mainly provides informational or parameterization assistance.

If your setup uses an analog amplifier, such as Analog Input -> Analog Amplifier -> other analog blocks, you only need to adjust the Analog Amplifier block. The other analog blocks should be set to 'No sensor'.

Thanks for the advice. After reviewing many [company_name] [product_name] example projects, I noticed that 'No sensor' is rarely chosen. I’ll give it a try.

If you do not need to change parameters, leaving the default settings or selecting 'No sensor', 0-10V, or 0-20mA will have the same effect. Only selecting 4-20mA modifies the default values.",Documentation Clarity || User Guidance,,5,uncertainty || documentation gap || rarely used feature,analog input configuration || no sensor type || scaling settings,clarity || correct use || understanding configuration,"Users are looking for clarity on the role of the 'No sensor' option for analog input configuration in [product_name] software. The key takeaway is that 'No sensor' mainly impacts how parameters are presented, but does not alter the way analog signals are processed, unless a specific scaling option like 4-20mA is required. The fact that most example projects do not employ 'No sensor' adds to user confusion, highlighting the need for a better understanding of when each analog input type should be used.","Users expect straightforward guidance on how and when to use the 'No sensor' setting for analog inputs, and want to understand its real effect on the operation of their programs."
8093179263,3055273936,2009,Solved,question,train,"I have a [product_name] controller and an [product_name] analog module. Five switches will connect to digital inputs I1 to I5 on the controller. A 0-10V analog signal will connect to I7. Two PT100 sensors connect to the analog module. The manual says I7 is linked to AI1 and I8 to AI2. Will inputs 1 and 2 on the analog module automatically map to AI3 and AI4 in [product_name] software, or do I need to manually assign the correct input names? If I use more analog inputs on the controller, how are the inputs on the analog module numbered? How does the system handle this assignment? Do I need to configure in the software how many inputs should be analog? Hope my question makes sense.

Hello, if your controller has analog inputs, there are two scenarios: 1. For earlier versions (up to [article_no]), using only two onboard analog inputs, module analog inputs begin at AI3. 2. If you have version [article_no] and enable onboard analog inputs 3 and 4, then expansion module analog inputs start from AI5. Hope this clarifies things.

Thank you for your prompt response. I think I get it! So in my situation, if my controller is set up for two onboard analog inputs, my analog module will start from AI3, regardless of connections to onboard analog inputs. If I later expand with another analog module for two 4-20mA sensors, will it take the next available input numbers (AI5 and AI6), or do modules get AI3 and AI4 and shift my PT100 module to AI5 and AI6?

Yes, I7 and I8 are assigned as AI1 and AI2 automatically; this can't be changed, unlike I1 and I2. Check out the manual, specifically page 26, chapter 2.1.1, for further explanation. Also, keep in mind that the [product_name] controller does not have built-in analog inputs.

Thanks very much! I think things are clearer now. The analog inputs I referred to are the four digital inputs that can be configured for 0-10V signals. Appreciate the help!",Documentation Clarity,,5,input indexing ambiguity || expansion confusion || lack of clear input assignment process,analog input assignment || expansion module detection,clear input assignment || modular expandability || predictable configuration,"Users discussed how input addresses are assigned for analog and digital inputs when combining several analog modules and mixed input types on [company_name] controllers. The conversation highlighted confusion over how inputs are indexed and configured in [product_name] software, and revealed that documentation or device design may not sufficiently clarify expansion behavior.","Users expect clear, consistent documentation and predictable automatic input assignment for analog and expansion modules in both controller hardware and software, allowing easy expansion and management as systems grow."
8095192399,4479534060,2022,Unsolved,question,train,"Can anyone explain how to connect [product_name] [version_no] to my OpenVPN account? Sorry, I'm unable to translate my question into English.

Hello [user_name], Please try to communicate in English, as this is an international forum and using one language helps more people respond to your question. Below is the translation of your question. Regards, [user_name]

Can anyone advise how to link [product_name] [version_no] to OpenVPN?",Documentation Clarity || Language Support Challenges || User Guidance,,5,lack of documentation || language barrier || missing VPN setup instructions,VPN support || remote access || OpenVPN connectivity,remote access || VPN integration || secure connection || device connectivity,"The user is asking for help on how to connect [product_name] [version_no] to an OpenVPN server, but no direct technical assistance is provided. There is a language barrier which slows down engagement, and it appears that documentation or guidance for VPN setup with this product is lacking.","The user is looking for step-by-step instructions or official guidance on how to configure [product_name] [version_no] to work with OpenVPN, preferably in their native language or with clear technical documentation."
8095445250,4479534060,2019,Solved,question,train,"Hello, I'm attempting to activate the coils of a [product_name] 8.FS4 via Modbus TCP with Arduino. Initially, I tried using QModMaster, a Modbus simulation software, but it's not working as expected. After hours of searching, I realized I can't set the [product_name] Modbus TCP to Server mode—it only operates as a Client. From what I understand, to change coil states, a request must come from a client, with the server ([product_name]) responding. Any advice or assistance would be appreciated.

The [product_name] functions well as both client and server in Modbus TCP. To activate coils like Qx, Mx, and NQx, ensure these coil inputs aren't connected in your [product_name] program. For more details, searching for ""Modbus"" in forums—especially in German—can be helpful, as there are many examples. I can't assist with Arduino-specific communication, though. Regards, [user_name]

Thanks for your response. I've tested your shared program—it works for the [product_name] Q1 and M1. As a student, I can't get help at school, and tutorials for Modbus TCP on [product_name] are difficult to find. What needs to be set in [product_name] programming or configuration to modify coil states? I understand that when coils are in use on the left side, changes aren't possible. To enable or disable them, could I use a ""VM"" Holding Register alongside other activation conditions? How is this achieved? Additionally, I'd like to read an analog sensor from [product_name] (presumably through a ""VM"" Holding Register accessible at Modbus address 40001). With QModMaster, I can activate Q1 if I create a new Server Connection and add a ""Q"" (see the attached picture), then setting addresses 1, 2, or 3 and writing '1' activates the coil. I have the spreadsheet with your addresses, but I don’t fully understand it. Once I grasp the [product_name] side, I can handle the Arduino part. I’m open to compensating you for your assistance. Thank you!

Review the attached example for [product_name] as a Modbus server, with comments provided. Use your PC client to read inputs and write outputs. You'll need the correct IP for your [product_name] for the client setup. Selecting ""Accept all connection requests"" means [product_name] doesn’t need extra info, but you'll need to choose a client if multiple ones exist. Regards, [user_name]

Thank you! Things are nearly working, but there's one point I'm confused about. How was the amplifier assigned to VM100? I see that AI is Register 0 and AQ is Register 512, but I'm not sure how VM100 was defined. Thanks again.

This is a common issue lately—many try to find fast solutions without reviewing the operating instructions. Open ""Tools"" in [product_name] programming software and choose ""Parameter VM mapping"" to assign analog values to blocks. By selecting a block, you can set the parameter; type depends on the parameter, and the address can be freely chosen between 0 and 850. If a parameter shows a paper and pencil symbol, it means you can write it via Modbus. A good practice for address assignment is: Bit variables V0.0-V99.7, Byte variables VB100-VB199, Word variables VW200-VW398, Double word variables VD400-VD796. This prevents overlapping VM mapping for various value types. You can assign in any way, but following a system helps avoid confusion. Regards, [user_name]

Thanks for taking the time to help. I've spent three full days reading, which makes me feel a bit lost. I've worked for over a year with various controllers such as [version_no], Schneider, and Beckhoff, but I'm still struggling to work with [product_name] independently. Again, I appreciate your time.

I don't believe you're at fault, maybe just reviewing the wrong documentation sections. I've used [product_name] for years and sometimes forget my initial challenges, too. Wishing you success with Modbus and Arduino.

[user_name] Thank you! 👍 I recently started learning [product_name] 8. Your example helped me ""connect"" my Android with [product_name] [url] Best regards, [user_name]",Documentation Clarity || User Guidance,,4,lack of documentation || configuration confusion || unclear VM mapping || difficulty enabling server mode,Modbus TCP server/client || coils activation || analog sensor reading || variable mapping (VM) || address assignment,remote control || Modbus TCP integration || easy configuration || variable mapping clarity,"Forum participants are working to control and monitor [product_name] 8.FS4 programmable logic controller coils over Modbus TCP, using Arduino hardware and external software tools. Major user experience challenges are understanding the server/client configurations of [product_name] Modbus, proper variable/parameter mapping inside [product_name] programming software, and locating clear, comprehensive tutorials or documentation. Community shared examples are crucial, highlighting the difficulty users face when trying to access official settings guidance for Modbus on [company_name] hardware.","Users are seeking straightforward instructions for activating and controlling coils with Modbus TCP on [product_name] 8.FS4, easy-to-understand mapping of variables and sensors for Modbus communication, and detailed official documentation or tutorials tailored to these specific needs."
8096305764,1723880927,2024,Unsolved,question,train,"Hello everyone! I’m encountering a similar issue with my existing .snp project files, which I originally created using [product_name] version [version_no] on my computer. They worked fine before, but after updating to MAC OSX [version_no], I can no longer open them. The files are visible in the open dialog (see attachment), but clicking on them does nothing—the program simply shows a blank page. Has anyone found a solution for this? Kind regards, [user_name]

Please avoid posting the same problem more than once. You already shared this issue in another discussion: [product_name]: Program recognizes the folder but does not open it.

This thread is now closed due to duplicate questions. The other discussion titled '[product_name]: Program recognizes the folder but does not open it' is already published in the [product_name] - Software conference. Best regards, [user_name]",File Accessibility Barriers,,3,project files not opening || no software feedback || possible OS incompatibility,.snp file open || project file compatibility || user notifications,file access || project continuity || cross-version compatibility,"A user is unable to open .snp project files that were created with the same software and hardware setup. The problem started after an operating system update, with the software showing no reaction or error message when attempting to open the files. This situation is causing confusion and frustration due to the lack of feedback from the application.","The user expects to access and edit existing .snp projects even after updating the operating system, and would like the software to provide direct feedback or error messages when an operation cannot be completed."
8100028659,1723880927,2023,Solved,question,test,"Hello. Why does data entered in the weekly timer block using the web editor not remain persistent after a power outage?

Without seeing your [product_name] program, it's difficult to assist. Is the program stored only in the device's memory, or is it also written to an SD card?

Greetings. The [product_name] Soft Comfort program is stored on an SD card, which must be selected from an icon in the INTERFACE menu before transferring the program from the PC to the device. Here is a link with details on the problem: [url]

Hello [user_name], welcome to the forum. Please note this is an English-language forum. Kindly write your future posts in English. Thank you.

Hello [user_name], apologies, but your screenshot and video aren't useful since the text is in Spanish. Most members of this forum do not speak Spanish. Please upload your [product_name] Soft Comfort program and the web editor project in a Zip file and describe your issue in English. Thank you.

Greetings. Here is a screenshot of the [product_name] Soft Comfort program and the described issue. The program is saved on a micro SD card placed in the appropriate slot of the device. I set this up by marking the relevant field in the software. Program saved on micro SD.

Greetings. Here is a screenshot of the web editor program and the issue as explained.

I requested that you upload the actual program files, not screenshots. Screenshots are not sufficient.

If you saved the [product_name] Soft Comfort program on the SD card, that's likely the source of the issue. Values changed via the web server are only updated in the device's memory, not on the SD card. After a power outage, the system checks for a program on the SD card and reloads it, restoring the original program data and losing web server changes. Do you need to save the program on the SD card?

Apologies. I understood your message from 2/19/2023 4:10 AM. The issue was saving the program on the micro SD card. When the [product_name] Soft Comfort program is stored in the device memory instead, the problem is resolved. That solves the issue.",Data Persistence Confusion,,4,lost changes || data not saved || unexpected reset,weekly timer block || web server updates || memory management || SD card storage,data retention || parameter persistence || reliable web-based updates,"The user discovered that changes made to a weekly timer through the web editor are lost after a power outage if the program is stored on a micro SD card. This occurs because, at restart, the device reloads parameters from the SD card, replacing any web editor adjustments made during operation.","The user anticipated that any changes input via the web editor for the weekly timer block would remain intact after a power loss or restart, regardless of whether the program was stored internally or on a memory card."
8100420507,1723880927,2020,Solved,question,train,"Hello everyone, I am trying to implement timers for tracking both total program run time and pump run time in [product_name] [article_no]. My goal is to monitor up to 240 hours per year for total run, and keep the pump under 100 hours per year. Is there a more efficient way to do this than using separate counters like I have in my attached user-defined function? I need second-level resolution because I also want to include a flow counter related to pump operation. Additionally, I find the display layout for the timer inefficient since it uses three rows when fewer would suffice. Seconds and minutes only need two digits each, and hours could work with three or four digits. Is there any way to adjust the formatting so these counters only use needed display space? The second picture in the attachment shows what I mean. Any advice would be much appreciated.

Welcome to the forum, [user_name]. At the moment, there is no option to adjust the output field widths—their size depends on each block. However, you can set up a pulse generator for second-based counting, which allows up to 999,999 seconds (about 277 hours, 46 minutes, and 39 seconds). You should use a scaled time display in the message for this purpose.

Thank you! That’s just what I was looking for. I had a slight issue with the pulse generator where its timing was about 2% off in the simulator (see attachment), but after uploading code to the actual [product_name], it worked properly. It seems this timing discrepancy affects only the simulation, not the block itself. Could you assist me in setting up the HH:MM:SS display formatting? I am new to [product_name], so any detailed instructions, links, or video resources would be very helpful. Thanks in advance.

This difference only appears in simulation; when running on real [product_name], it is not an issue. For scaled time: place your cursor in an empty cell within the message text, click the '00:00' icon, and a parameter window will open. From there, you can select the block and pick the time display basis.

That was exactly what I needed! Thanks a lot for your help.

Glad to help, [user_name].",Documentation Clarity || Feature Requests || User Guidance,,4,inefficient display space || limited formatting || simulation inaccuracy || unclear formatting options,timer resolution || HH:MM:SS formatting || display field width || pulse generator || message text functionality,precise timer || efficient display || easy formatting || reliable operation,"Users are aiming to create effective timers in [product_name] to track both overall program and pump operating times with high accuracy and concise display formatting. The default display setup wastes space because users cannot custom-format counters for seconds, minutes, and hours. Users also note that simulation irregularities with pulse generators do not translate to real hardware. There is a recurring demand for clear instructions on how to configure HH:MM:SS displays in message texts, showing that better documentation and discoverability are needed for these features.","Users expect to customize timer display formatting to optimize space usage, achieve accurate time tracking down to seconds, and easily adjust the HH:MM:SS format directly within the [product_name] environment."
8100770118,1723880927,2017,Solved,question,train,"This solution did not work for me. I believe the issue is related to Java, as after installing [product_name] successfully, the application does not start and instead creates a dump file at C:\Users\xxxxx\AppData\Local\CrashDumps. The file generated is javaw.exe.10092.dmp. This occurs every time I try to launch [product_name]. Any suggestions? [user_name]

Please provide the dump file so we can take a closer look.

I have attached the file, but I am unable to open it. Regards,

It appears that the Windows 10 Creators Update (version 1703) causes some Java applications to malfunction. [product_name] works on Windows 10 Anniversary Update (version 1607) and previous updates before Creators Update (1703). Consider reverting to a restore point or backup prior to the 1703 update, or reinstall Windows 10 from a source older than version 1703, such as version 14393.0.161119-1705.rs1.... .esd. You can convert .esd to iso using ESD Decrypter for Windows 10 build 15063 and earlier versions (search online for this tool).

Hello. I experienced the same issue, and the solution was to delete the folder named ""God Mode."" See the following thread for more details: [url]

Confirmed—after deleting the ""God Mode"" folder, [product_name] launched without any issues. This problem occurs with Windows 10 version 1703.

A new question submitted by [user_name] has been moved to a separate thread titled '[product_name] - crashing immediately on startup.' Best regards [user_name]",Product Compatibility || Usability Improvement Suggestions,,3,software crash || compatibility issue || Java error || update conflict,software launch || startup stability || Java integration,reliable startup || seamless Windows integration || immediate software access,"Users have reported that [product_name] fails to launch on Windows 10 after the Creators Update (version 1703), leading to Java-related crashes and creation of dump files. This major compatibility issue is specific to Windows 10 version 1703; earlier versions do not exhibit the problem. Ultimately, users discovered that deleting the 'God Mode' folder resolves the issue, but this workaround is not intuitive and points to a significant usability challenge for Java-based [company_name] applications on updated Windows systems.","Users expect [product_name] to start and operate reliably on Windows 10, even after system updates. They also anticipate trouble-free usage without encountering technical difficulties stemming from components like Java."
8100997954,4479534060,2022,Unsolved,question,train,"Hello, I have set up an OpenVPN connection and am able to connect to both master and slave [product_name] devices using [product_name] software. Data exchange between the two devices works during simulation, but fails when connecting over VPN. Does anyone know what could be causing this issue? Thanks.

Hi, I recommend researching ""how does port forwarding work"" online. Reading about this topic might help clarify what you need.

Thank you. But I am unsure why port forwarding would be necessary when a VPN connection has already been established.

Based on your description, it seems the [version_no] feature for the devices may not be enabled. Without this, establishing a connection is not possible. Also, these devices tend to generate a lot of traffic via [version_no] connections. If you want to connect devices outside of your local network, using Modbus could be more efficient and save data volume, provided you configure the settings correctly.

Hello, as far as I know, these devices need to be on the same subnet. It appears your devices are not. My setup works over WiFi with all devices on the same subnet. Make sure your VPN is configured to provide the same subnet range to your devices.",Network Configuration Challenges,,4,network configuration complexity || data exchange failure || LAN vs WAN behavior || protocol mismatch,VPN connectivity || data exchange || subnet configuration || S7 protocol || Modbus protocol,remote data exchange || seamless VPN connection || simulation parity || reliable communication,"Users experienced a data exchange issue between two [product_name] devices over an OpenVPN connection, although the setup worked in simulation using [product_name] software. The discussion highlighted key networking points such as the need for port forwarding, subnet alignment, and activation of required communication protocols. There was confusion about the necessity of port forwarding with VPN, and advice was given to prefer Modbus communication outside the local network to optimize data usage. Challenges are related to network communication requirements and avoiding configuration mistakes when connecting devices over VPN.","The user wants seamless data exchange between [product_name] devices over VPN, replicating simulation success. They expect this to work without the need for complex network adjustments like port forwarding or subnet configuration."
8102481401,4479534060,2015,Unsolved,question,train,"Hello everyone! I'm looking to set up a notification or alarm on my [product_name] operator device to alert me if ethernet communication between the operator device and the [product_name] controller is interrupted. I tried using the diagnostic ethernet error bit V984.0, but this doesn't work in my setup. My operator device and [product_name] controller are linked through an ethernet switch, so if the connection between the operator device and the switch fails (while the controller-switch link is fine), I don't receive any notification. Is there any way to trigger an alarm or notification when the operator device-to-controller link is lost? I am using [product_name] version [article_no] and [product_name] HMI Basic Panel.

You could try creating a tag on the operator device that sends a signal to the network input when pressed. Then invert this signal and set up a text alarm, so when the connection breaks, you should receive the alarm on the controller. I'm not certain this will work, but every idea is worth trying.",Automated Fault Detection and Recovery,,4,missed alarm || unreliable diagnostics || network segment failure undetected,diagnostic ethernet error || alarm notification || network connection monitoring,communication alarm || reliable notification || network monitoring,"The user is seeking a more robust solution than the built-in ethernet error detection to reliably alert when communication between their operator device and controller is lost, particularly when only a specific segment of the network fails.","The user expects a dependable notification or alarm on the operator device whenever the communication link with the controller is disrupted, regardless of which part of the network connection fails."
8102515984,3055273936,2012,Unsolved,question,train,"I'm seeking a straightforward program that runs on a PC without requiring [product_name] or [product_name], which allows me to use a TCP-IP connection to remotely activate inputs on a running PLC. For instance, I'd like to install this on my home computer, connect to the office PLC using its assigned IP address, and trigger inputs that are recognized as Network Inputs. Does [company_name] offer anything similar?

Hello, [company_name] currently does not offer a solution like this. However, it is possible if you're willing to invest effort. I recommend starting by learning the communication protocol for [product_name]. You can find more information in this thread: [url]. Unfortunately, only limited resources are currently available regarding the communication protocols for [product_name].",Feature Requests || Usability Improvement Suggestions,,5,lack of simple software || limited resources,remote network input control || TCP-IP connection || standalone program,remote control || simple interface || TCP-IP access,"A user is looking for a simple, standalone PC application to control PLC network inputs remotely over TCP-IP, without relying on specialized software such as [product_name]. The replies reveal that no such solution exists in the current [company_name] catalog, and documentation on the communication protocol is scarce. This exposes a lack of accessible tools for remote management of network inputs on [company_name] PLC hardware.","The user expects a convenient standalone PC application for toggling PLC network inputs remotely via TCP-IP, without needing [product_name] or other advanced [company_name] software."
